"GEO_ID","NAME","B27001A_001E","B27001A_001M","B27001A_001MA","B27001A_001EA","B27001A_002E","B27001A_002M","B27001A_002MA","B27001A_002EA","B27001A_003E","B27001A_003M","B27001A_003MA","B27001A_003EA","B27001A_004E","B27001A_004M","B27001A_004MA","B27001A_004EA","B27001A_005E","B27001A_005M","B27001A_005MA","B27001A_005EA","B27001A_006E","B27001A_006EA","B27001A_006M","B27001A_006MA","B27001A_007E","B27001A_007M","B27001A_007MA","B27001A_007EA","B27001A_008E","B27001A_008M","B27001A_008MA","B27001A_008EA","B27001A_009E","B27001A_009M","B27001A_009MA","B27001A_009EA","B27001A_010E","B27001A_010M","B27001A_010MA","B27001A_010EA","B27001A_011E","B27001A_011M","B27001A_011MA","B27001A_011EA","B27001A_012E","B27001A_012M","B27001A_012MA","B27001A_012EA","B27001A_013E","B27001A_013M","B27001A_013MA","B27001A_013EA","B27001A_014E","B27001A_014M","B27001A_014MA","B27001A_014EA","B27001A_015E","B27001A_015M","B27001A_015MA","B27001A_015EA","B27001A_016E","B27001A_016M","B27001A_016MA","B27001A_016EA","B27001A_017E","B27001A_017EA","B27001A_017M","B27001A_017MA","B27001A_018E","B27001A_018M","B27001A_018MA","B27001A_018EA","B27001A_019E","B27001A_019M","B27001A_019MA","B27001A_019EA","B27001A_020E","B27001A_020M","B27001A_020MA","B27001A_020EA","B27001A_021E","B27001A_021M","B27001A_021MA","B27001A_021EA","B27001A_022E","B27001A_022M","B27001A_022MA","B27001A_022EA","B27001A_023E","B27001A_023M","B27001A_023MA","B27001A_023EA","B27001A_024E","B27001A_024M","B27001A_024MA","B27001A_024EA","B27001A_025E","B27001A_025M","B27001A_025MA","B27001A_025EA","B27001A_026E","B27001A_026M","B27001A_026MA","B27001A_026EA","B27001A_027E","B27001A_027M","B27001A_027MA","B27001A_027EA","B27001A_028E","B27001A_028EA","B27001A_028M","B27001A_028MA",
"0500000US01081","Lee County, Alabama","116272","795","null","null","8630","897","null","null","8482","853","null","null","148","250","null","null","17438","1235","null","null","16934","null","1338","null","504","657","null","null","21622","1387","null","null","20463","1336","null","null","1159","799","null","null","13813","875","null","null","12597","1033","null","null","1216","730","null","null","13554","605","null","null","12165","1144","null","null","1389","876","null","null","12681","null","200","null","12100","472","null","null","581","441","null","null","12736","232","null","null","11018","1083","null","null","1718","1049","null","null","9553","82","null","null","9553","82","null","null","0","206","null","null","6245","287","null","null","6245","287","null","null","0","null","206","null",
"0500000US01083","Limestone County, Alabama","75432","1575","null","null","5381","657","null","null","5381","657","null","null","0","206","null","null","12761","1014","null","null","12001","null","963","null","760","795","null","null","4756","786","null","null","3092","1190","null","null","1664","760","null","null","9076","759","null","null","6271","1186","null","null","2805","1093","null","null","9425","333","null","null","7352","885","null","null","2073","883","null","null","10921","null","391","null","9962","616","null","null","959","585","null","null","10577","269","null","null","9815","485","null","null","762","424","null","null","7353","295","null","null","7353","295","null","null","0","206","null","null","5182","107","null","null","5182","107","null","null","0","null","206","null",
"0500000US01089","Madison County, Alabama","246303","2593","null","null","15280","1095","null","null","15253","1095","null","null","27","46","null","null","36029","1574","null","null","34982","null","1671","null","1047","623","null","null","19251","1278","null","null","16887","1558","null","null","2364","991","null","null","29668","997","null","null","26385","1341","null","null","3283","1053","null","null","29412","811","null","null","27205","1075","null","null","2207","746","null","null","33699","null","732","null","31137","820","null","null","2562","947","null","null","39471","452","null","null","36811","1326","null","null","2660","1241","null","null","24825","261","null","null","24711","300","null","null","114","136","null","null","18668","329","null","null","18668","329","null","null","0","null","206","null",
"0500000US01095","Marshall County, Alabama","89431","868","null","null","8052","773","null","null","8039","776","null","null","13","17","null","null","15222","806","null","null","15008","null","830","null","214","164","null","null","6392","448","null","null","5024","722","null","null","1368","640","null","null","10916","860","null","null","6725","1108","null","null","4191","1474","null","null","9953","703","null","null","7859","807","null","null","2094","837","null","null","11502","null","557","null","9672","720","null","null","1830","680","null","null","11697","315","null","null","10770","520","null","null","927","397","null","null","9253","432","null","null","9078","270","null","null","175","187","null","null","6444","254","null","null","6444","254","null","null","0","null","206","null",
"0500000US01097","Mobile County, Alabama","237711","2618","null","null","16323","1241","null","null","15979","1261","null","null","344","296","null","null","35787","1540","null","null","34228","null","1674","null","1559","688","null","null","18752","1321","null","null","15077","1564","null","null","3675","1224","null","null","29145","1715","null","null","24515","1844","null","null","4630","1173","null","null","27875","405","null","null","22736","1535","null","null","5139","1544","null","null","30119","null","611","null","24310","1653","null","null","5809","1619","null","null","33891","585","null","null","30669","1239","null","null","3222","1018","null","null","26982","515","null","null","26810","555","null","null","172","218","null","null","18837","261","null","null","18837","261","null","null","0","null","206","null",
"0500000US01101","Montgomery County, Alabama","75206","1946","null","null","4519","594","null","null","4471","592","null","null","48","56","null","null","10427","1252","null","null","10371","null","1259","null","56","78","null","null","6520","717","null","null","5599","832","null","null","921","435","null","null","6637","934","null","null","6188","995","null","null","449","376","null","null","7942","415","null","null","6979","684","null","null","963","593","null","null","8956","null","551","null","8077","651","null","null","879","431","null","null","11715","629","null","null","10866","388","null","null","849","682","null","null","10407","137","null","null","10407","137","null","null","0","206","null","null","8083","230","null","null","8083","230","null","null","0","null","206","null",
"0500000US01103","Morgan County, Alabama","96279","2039","null","null","6363","600","null","null","5827","810","null","null","536","526","null","null","15423","942","null","null","14027","null","992","null","1396","971","null","null","6875","689","null","null","5066","967","null","null","1809","905","null","null","10342","745","null","null","8005","1147","null","null","2337","1060","null","null","11394","1099","null","null","9644","1203","null","null","1750","889","null","null","13445","null","1004","null","11537","1285","null","null","1908","786","null","null","13803","183","null","null","12678","660","null","null","1125","629","null","null","10732","244","null","null","10732","244","null","null","0","206","null","null","7902","254","null","null","7902","254","null","null","0","null","206","null",
"0500000US01115","St. Clair County, Alabama","76493","740","null","null","5037","554","null","null","5037","554","null","null","0","206","null","null","12845","930","null","null","12809","null","938","null","36","77","null","null","4585","809","null","null","3377","911","null","null","1208","1160","null","null","9504","630","null","null","7729","849","null","null","1775","786","null","null","9570","105","null","null","8858","517","null","null","712","508","null","null","10293","null","108","null","10013","304","null","null","280","286","null","null","10927","28","null","null","10544","355","null","null","383","354","null","null","8328","206","null","null","8328","206","null","null","0","206","null","null","5404","162","null","null","5404","162","null","null","0","null","206","null",
"0500000US01117","Shelby County, Alabama","172931","2049","null","null","10987","949","null","null","10690","972","null","null","297","280","null","null","28948","1307","null","null","28450","null","1290","null","498","427","null","null","13202","962","null","null","11917","1065","null","null","1285","633","null","null","17545","1087","null","null","15894","1136","null","null","1651","728","null","null","22255","651","null","null","20214","935","null","null","2041","971","null","null","24162","null","434","null","22454","762","null","null","1708","653","null","null","24029","378","null","null","22922","549","null","null","1107","565","null","null","19510","394","null","null","19510","394","null","null","0","206","null","null","12293","148","null","null","12293","148","null","null","0","null","206","null",
"0500000US01121","Talladega County, Alabama","48816","1151","null","null","2846","568","null","null","2717","615","null","null","129","212","null","null","7669","501","null","null","7365","null","649","null","304","365","null","null","3663","553","null","null","3030","520","null","null","633","318","null","null","4977","448","null","null","4014","397","null","null","963","418","null","null","5124","396","null","null","4134","626","null","null","990","526","null","null","6643","null","255","null","5867","624","null","null","776","556","null","null","7425","89","null","null","7011","328","null","null","414","344","null","null","6213","171","null","null","6213","171","null","null","0","206","null","null","4256","245","null","null","4256","245","null","null","0","null","206","null",
"0500000US01125","Tuscaloosa County, Alabama","133638","1196","null","null","8407","826","null","null","8340","840","null","null","67","110","null","null","20246","1175","null","null","19166","null","1310","null","1080","936","null","null","20806","1564","null","null","19592","1766","null","null","1214","609","null","null","16318","1251","null","null","14971","1451","null","null","1347","927","null","null","15539","931","null","null","12836","1163","null","null","2703","1173","null","null","14982","null","372","null","13581","818","null","null","1401","712","null","null","16191","349","null","null","15425","505","null","null","766","450","null","null","13015","289","null","null","13005","291","null","null","10","16","null","null","8134","323","null","null","8134","323","null","null","0","null","206","null",
"0500000US01127","Walker County, Alabama","56279","892","null","null","3778","446","null","null","2893","750","null","null","885","840","null","null","8517","620","null","null","6640","null","1138","null","1877","1041","null","null","4434","603","null","null","3043","790","null","null","1391","679","null","null","5840","582","null","null","4279","680","null","null","1561","647","null","null","6181","252","null","null","4479","838","null","null","1702","820","null","null","7471","null","82","null","6397","524","null","null","1074","519","null","null","8461","391","null","null","7642","529","null","null","819","448","null","null","6757","104","null","null","6684","145","null","null","73","106","null","null","4840","238","null","null","4840","238","null","null","0","null","206","null",
"0500000US02020","Anchorage Municipality, Alaska","172840","2908","null","null","12304","1059","null","null","11778","1210","null","null","526","506","null","null","24657","1520","null","null","23294","null","1693","null","1363","910","null","null","13519","1545","null","null","11674","1417","null","null","1845","1006","null","null","26048","1525","null","null","21723","1547","null","null","4325","1675","null","null","23012","816","null","null","21133","888","null","null","1879","764","null","null","22760","null","817","null","20555","1302","null","null","2205","940","null","null","25633","582","null","null","23461","1035","null","null","2172","999","null","null","17093","632","null","null","16831","737","null","null","262","414","null","null","7814","262","null","null","7814","262","null","null","0","null","163","null",
"0500000US02090","Fairbanks North Star Borough, Alaska","67143","1549","null","null","5431","600","null","null","5401","597","null","null","30","53","null","null","11065","939","null","null","10359","null","1311","null","706","793","null","null","6863","1065","null","null","6136","1039","null","null","727","517","null","null","9365","1178","null","null","8361","1146","null","null","1004","648","null","null","8566","684","null","null","7492","1122","null","null","1074","944","null","null","7858","null","852","null","7276","1009","null","null","582","490","null","null","8709","500","null","null","8306","601","null","null","403","354","null","null","6438","266","null","null","6438","266","null","null","0","163","null","null","2848","304","null","null","2848","304","null","null","0","null","163","null",
"0500000US02170","Matanuska-Susitna Borough, Alaska","86957","997","null","null","6933","416","null","null","6224","528","null","null","709","312","null","null","15838","478","null","null","13805","null","750","null","2033","584","null","null","6658","662","null","null","5281","622","null","null","1377","656","null","null","9825","667","null","null","7660","792","null","null","2165","637","null","null","11823","480","null","null","10483","620","null","null","1340","424","null","null","11037","null","396","null","9958","522","null","null","1079","385","null","null","12485","174","null","null","11394","404","null","null","1091","346","null","null","8438","137","null","null","8304","190","null","null","134","134","null","null","3920","66","null","null","3920","66","null","null","0","null","163","null",
"0500000US04001","Apache County, Arizona","14786","929","null","null","1042","699","null","null","1042","699","null","null","0","218","null","null","1989","689","null","null","1521","null","601","null","468","494","null","null","407","289","null","null","405","289","null","null","2","5","null","null","1207","527","null","null","1113","512","null","null","94","160","null","null","886","603","null","null","780","578","null","null","106","134","null","null","1930","null","762","null","1748","743","null","null","182","204","null","null","3232","525","null","null","2542","809","null","null","690","754","null","null","2763","493","null","null","2763","493","null","null","0","218","null","null","1330","297","null","null","1330","297","null","null","0","null","218","null",
"0500000US04003","Cochise County, Arizona","102352","2040","null","null","7352","707","null","null","7243","716","null","null","109","100","null","null","16274","884","null","null","14280","null","1264","null","1994","1064","null","null","6793","977","null","null","6407","972","null","null","386","278","null","null","9871","934","null","null","8214","940","null","null","1657","738","null","null","10382","725","null","null","9385","780","null","null","997","434","null","null","10542","null","510","null","9419","778","null","null","1123","657","null","null","14707","324","null","null","13109","582","null","null","1598","531","null","null","14840","325","null","null","14740","360","null","null","100","161","null","null","11591","255","null","null","11467","315","null","null","124","null","156","null",
"0500000US04005","Coconino County, Arizona","91406","1805","null","null","4502","685","null","null","4229","664","null","null","273","360","null","null","14800","1784","null","null","14217","null","1725","null","583","489","null","null","17349","1405","null","null","16190","1333","null","null","1159","705","null","null","10672","1112","null","null","8929","1015","null","null","1743","938","null","null","9336","609","null","null","8123","638","null","null","1213","613","null","null","9328","null","643","null","8979","652","null","null","349","254","null","null","11405","649","null","null","10389","795","null","null","1016","535","null","null","9128","461","null","null","9128","461","null","null","0","218","null","null","4886","272","null","null","4886","272","null","null","0","null","218","null",
"0500000US04013","Maricopa County, Arizona","3525685","18567","null","null","247330","5376","null","null","227605","5674","null","null","19725","3368","null","null","579796","8044","null","null","526092","null","8760","null","53704","5433","null","null","312135","7168","null","null","256372","7406","null","null","55763","5281","null","null","438339","5749","null","null","361124","7505","null","null","77215","5583","null","null","445005","4980","null","null","374357","6586","null","null","70648","6209","null","null","443866","null","3840","null","382352","6302","null","null","61514","5463","null","null","440195","3213","null","null","399345","4681","null","null","40850","4499","null","null","354696","2022","null","null","351197","2146","null","null","3499","1160","null","null","264323","1298","null","null","262091","1670","null","null","2232","null","990","null",
"0500000US04015","Mohave County, Arizona","185084","3296","null","null","8238","777","null","null","7559","804","null","null","679","516","null","null","22404","1543","null","null","21440","null","1377","null","964","894","null","null","10502","1278","null","null","7948","1287","null","null","2554","1176","null","null","15542","1305","null","null","13096","1518","null","null","2446","937","null","null","16396","1124","null","null","14352","1082","null","null","2044","920","null","null","19040","null","1039","null","16219","1170","null","null","2821","872","null","null","31787","600","null","null","29191","1049","null","null","2596","883","null","null","33986","904","null","null","33702","977","null","null","284","317","null","null","27189","530","null","null","27189","530","null","null","0","null","218","null",
"0500000US04017","Navajo County, Arizona","50726","1570","null","null","3266","515","null","null","2776","764","null","null","490","776","null","null","8195","1113","null","null","7654","null","1089","null","541","733","null","null","2818","730","null","null","2322","724","null","null","496","513","null","null","3019","777","null","null","2582","782","null","null","437","269","null","null","5398","271","null","null","4613","517","null","null","785","574","null","null","5632","null","664","null","4576","739","null","null","1056","791","null","null","8320","513","null","null","7314","624","null","null","1006","544","null","null","8764","391","null","null","8673","418","null","null","91","145","null","null","5314","131","null","null","5314","131","null","null","0","null","218","null",
"0500000US04019","Pima County, Arizona","782211","11341","null","null","45517","2356","null","null","43512","2352","null","null","2005","1065","null","null","112108","4576","null","null","104144","null","4665","null","7964","2789","null","null","80464","3991","null","null","65546","3650","null","null","14918","2741","null","null","79195","2556","null","null","65467","2820","null","null","13728","2744","null","null","87722","2565","null","null","75418","2868","null","null","12304","2720","null","null","84823","null","2165","null","72075","2641","null","null","12748","2694","null","null","104958","2037","null","null","97683","2409","null","null","7275","1235","null","null","104494","1428","null","null","104149","1433","null","null","345","383","null","null","82930","875","null","null","82605","859","null","null","325","null","288","null",
"0500000US04021","Pinal County, Arizona","350970","6900","null","null","21065","1618","null","null","18717","2016","null","null","2348","1382","null","null","58387","2519","null","null","52596","null","2907","null","5791","1826","null","null","25731","2367","null","null","21532","2284","null","null","4199","1463","null","null","33541","2567","null","null","29255","2702","null","null","4286","1343","null","null","40885","1534","null","null","35337","2058","null","null","5548","1569","null","null","38255","null","1227","null","34195","1767","null","null","4060","1522","null","null","45234","1044","null","null","41201","1553","null","null","4033","1208","null","null","51231","634","null","null","50374","872","null","null","857","821","null","null","36641","522","null","null","36641","522","null","null","0","null","218","null",
"0500000US04025","Yavapai County, Arizona","208039","3849","null","null","8974","722","null","null","8201","912","null","null","773","609","null","null","25204","2617","null","null","24287","null","2644","null","917","588","null","null","12296","1694","null","null","10442","1673","null","null","1854","912","null","null","13952","1612","null","null","12502","1606","null","null","1450","788","null","null","17656","1574","null","null","15238","1592","null","null","2418","1412","null","null","19998","null","874","null","16284","1459","null","null","3714","1386","null","null","36729","726","null","null","30915","1765","null","null","5814","1760","null","null","43724","892","null","null","43706","892","null","null","18","31","null","null","29506","443","null","null","29506","443","null","null","0","null","218","null",
"0500000US04027","Yuma County, Arizona","184756","3341","null","null","15922","1191","null","null","15226","1482","null","null","696","861","null","null","35284","2212","null","null","31187","null","2311","null","4097","2048","null","null","17102","1451","null","null","12370","1722","null","null","4732","1828","null","null","21292","1517","null","null","15209","2213","null","null","6083","1901","null","null","20279","718","null","null","16793","1328","null","null","3486","1183","null","null","18632","null","524","null","14198","1273","null","null","4434","1162","null","null","17905","635","null","null","15356","1146","null","null","2549","964","null","null","18556","405","null","null","18520","411","null","null","36","57","null","null","19784","363","null","null","19784","363","null","null","0","null","218","null",
"0500000US05007","Benton County, Arkansas","242159","2017","null","null","19200","881","null","null","18082","1147","null","null","1118","899","null","null","44768","1176","null","null","42627","null","1537","null","2141","996","null","null","19635","1038","null","null","17147","1263","null","null","2488","785","null","null","30752","1029","null","null","26742","1472","null","null","4010","1381","null","null","34055","575","null","null","28637","1652","null","null","5418","1599","null","null","30253","null","575","null","26316","1071","null","null","3937","1068","null","null","28021","208","null","null","25765","1007","null","null","2256","983","null","null","20582","477","null","null","20534","456","null","null","48","89","null","null","14893","504","null","null","14815","497","null","null","78","null","131","null",
"0500000US05031","Craighead County, Arkansas","85353","1424","null","null","6092","606","null","null","5954","571","null","null","138","230","null","null","12119","795","null","null","10980","null","974","null","1139","681","null","null","10165","1839","null","null","8732","1304","null","null","1433","869","null","null","10755","926","null","null","8416","1350","null","null","2339","1040","null","null","10716","385","null","null","9349","767","null","null","1367","847","null","null","11138","null","684","null","9484","1189","null","null","1654","832","null","null","10721","206","null","null","10236","356","null","null","485","306","null","null","8027","84","null","null","7905","250","null","null","122","199","null","null","5620","269","null","null","5620","269","null","null","0","null","206","null",
"0500000US05045","Faulkner County, Arkansas","102599","1384","null","null","6516","581","null","null","6516","581","null","null","0","206","null","null","18049","869","null","null","17611","null","1024","null","438","561","null","null","14082","849","null","null","12091","1217","null","null","1991","1031","null","null","12504","895","null","null","10042","967","null","null","2462","985","null","null","12656","660","null","null","12157","822","null","null","499","354","null","null","12001","null","249","null","10247","865","null","null","1754","793","null","null","12282","87","null","null","11810","323","null","null","472","310","null","null","8879","113","null","null","8879","113","null","null","0","206","null","null","5630","149","null","null","5630","149","null","null","0","null","206","null",
"0500000US05051","Garland County, Arkansas","85643","637","null","null","4730","611","null","null","4665","605","null","null","65","105","null","null","12192","881","null","null","10875","null","1206","null","1317","766","null","null","6243","695","null","null","4986","840","null","null","1257","669","null","null","8382","868","null","null","5790","1275","null","null","2592","1215","null","null","9053","430","null","null","7940","635","null","null","1113","712","null","null","10313","null","445","null","9086","517","null","null","1227","628","null","null","12607","433","null","null","11911","638","null","null","696","421","null","null","12535","199","null","null","12535","199","null","null","0","206","null","null","9588","137","null","null","9588","137","null","null","0","null","206","null",
"0500000US05069","Jefferson County, Arkansas","22791","730","null","null","1374","271","null","null","1374","271","null","null","0","206","null","null","2872","324","null","null","2819","null","288","null","53","113","null","null","1241","668","null","null","1241","668","null","null","0","206","null","null","2537","824","null","null","2199","902","null","null","338","390","null","null","2139","502","null","null","1851","457","null","null","288","323","null","null","2994","null","259","null","2924","273","null","null","70","88","null","null","3606","214","null","null","3455","276","null","null","151","189","null","null","3325","155","null","null","3325","155","null","null","0","206","null","null","2703","170","null","null","2681","163","null","null","22","null","37","null",
"0500000US05085","Lonoke County, Arkansas","64631","893","null","null","4834","569","null","null","4502","763","null","null","332","376","null","null","12030","786","null","null","11548","null","903","null","482","492","null","null","4446","419","null","null","3666","1075","null","null","780","943","null","null","8613","487","null","null","7090","786","null","null","1523","754","null","null","8948","513","null","null","8087","422","null","null","861","624","null","null","8808","null","751","null","7858","447","null","null","950","817","null","null","8084","149","null","null","7750","301","null","null","334","266","null","null","5401","143","null","null","5401","143","null","null","0","206","null","null","3467","162","null","null","3467","162","null","null","0","null","206","null",
"0500000US05119","Pulaski County, Arkansas","212411","3191","null","null","14377","1122","null","null","13337","1127","null","null","1040","835","null","null","28084","1329","null","null","26068","null","1553","null","2016","1288","null","null","14304","1350","null","null","12422","1178","null","null","1882","928","null","null","27772","1437","null","null","22527","1838","null","null","5245","1633","null","null","26510","925","null","null","23108","1387","null","null","3402","1190","null","null","25885","null","599","null","23088","912","null","null","2797","861","null","null","30598","651","null","null","29094","982","null","null","1504","826","null","null","25838","619","null","null","25191","606","null","null","647","544","null","null","19043","488","null","null","19043","488","null","null","0","null","206","null",
"0500000US05125","Saline County, Arkansas","106446","1068","null","null","6606","664","null","null","6441","695","null","null","165","192","null","null","18487","1035","null","null","17056","null","1433","null","1431","882","null","null","6668","939","null","null","5631","728","null","null","1037","675","null","null","11930","669","null","null","10560","859","null","null","1370","790","null","null","14216","588","null","null","11374","1568","null","null","2842","1535","null","null","13532","null","292","null","11956","1061","null","null","1576","1013","null","null","14013","343","null","null","13561","460","null","null","452","356","null","null","12061","216","null","null","12061","216","null","null","0","206","null","null","8933","236","null","null","8933","236","null","null","0","null","206","null",
"0500000US05131","Sebastian County, Arkansas","92013","2133","null","null","6134","510","null","null","5692","604","null","null","442","550","null","null","14770","1101","null","null","13925","null","1143","null","845","660","null","null","6402","967","null","null","5121","1027","null","null","1281","648","null","null","11254","735","null","null","9171","1119","null","null","2083","916","null","null","10916","400","null","null","8604","919","null","null","2312","864","null","null","11397","null","186","null","10662","557","null","null","735","540","null","null","13646","733","null","null","12759","968","null","null","887","642","null","null","9876","235","null","null","9876","235","null","null","0","206","null","null","7618","243","null","null","7618","243","null","null","0","null","206","null",
"0500000US05143","Washington County, Arkansas","186613","4865","null","null","12804","1405","null","null","11221","1414","null","null","1583","1033","null","null","30811","2175","null","null","28416","null","2237","null","2395","1201","null","null","25480","1650","null","null","22206","2115","null","null","3274","1409","null","null","24035","1656","null","null","19774","1857","null","null","4261","1199","null","null","24260","1619","null","null","20266","1691","null","null","3994","1424","null","null","21093","null","1058","null","17912","953","null","null","3181","1289","null","null","21299","844","null","null","19961","1015","null","null","1338","597","null","null","16209","767","null","null","16209","767","null","null","0","206","null","null","10622","548","null","null","10571","566","null","null","51","null","85","null",
"0500000US05145","White County, Arkansas","71005","974","null","null","5062","664","null","null","4998","651","null","null","64","137","null","null","12121","942","null","null","11549","null","908","null","572","617","null","null","7031","779","null","null","6498","922","null","null","533","460","null","null","7613","531","null","null","6615","743","null","null","998","510","null","null","8233","262","null","null","7708","436","null","null","525","338","null","null","9013","null","231","null","7773","944","null","null","1240","916","null","null","9313","206","null","null","7494","1205","null","null","1819","1205","null","null","7456","169","null","null","7456","169","null","null","0","206","null","null","5163","237","null","null","5163","237","null","null","0","null","206","null",
